"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.765275257E0,9.679757118E0,-2.753331885E-2,9.014169574E-1,9.721677246E0
9.781086195E0,9.689333916E0,-3.591302410E-2,9.026140571E-1,9.731351068E0
9.791110153E0,9.696516991E0,-3.591302410E-2,8.966285586E-1,9.737950209E0
9.801093434E0,9.689333916E0,-2.513911761E-2,9.050082564E-1,9.731539634E0
9.811675934E0,9.683348656E0,-3.591302410E-2,8.954314590E-1,9.724727679E0
9.821123486E0,9.678560257E0,-3.112462163E-2,9.026140571E-1,9.720607467E0
9.831721976E0,9.690531731E0,-3.232172132E-2,8.990227580E-1,9.732198715E0
9.842286820E0,9.697713852E0,-3.351882473E-2,9.026140571E-1,9.739686319E0
9.851201038E0,9.685743332E0,-3.351882473E-2,8.954314590E-1,9.727103623E0
9.861212080E0,9.677363396E0,-3.591302410E-2,9.002198577E-1,9.719210247E0
9.871076611E0,9.678560257E0,-3.591302410E-2,9.074024558E-1,9.721069777E0
9.881084424E0,9.692925453E0,-3.591302410E-2,8.942343593E-1,9.734153722E0
9.891576351E0,9.686940193E0,-2.992752194E-2,9.050082564E-1,9.729169847E0
9.901103538E0,9.684545517E0,-3.711012751E-2,9.038111567E-1,9.726699010E0
9.911109111E0,9.676166534E0,-3.830722719E-2,9.014169574E-1,9.718138648E0
9.921179632E0,9.685743332E0,-3.232172132E-2,9.014169574E-1,9.727652395E0
9.931836090E0,9.682151794E0,-3.591302410E-2,8.990227580E-1,9.723867288E0
9.941192809E0,9.679757118E0,-2.873042040E-2,8.942343593E-1,9.721017354E0
9.951181090E0,9.686940193E0,-2.513911761E-2,9.074024558E-1,9.729379297E0
9.961068590E0,9.691728592E0,-2.753331885E-2,8.990227580E-1,9.733375730E0
9.971084736E0,9.680954933E0,-3.471592441E-2,8.942343593E-1,9.722229616E0
9.981142497E0,9.690531731E0,-3.591302410E-2,9.062053561E-1,9.732877432E0
9.991107653E0,9.682151794E0,-3.232172132E-2,9.074024558E-1,9.724633015E0
1.000111656E1,9.684545517E0,-3.471592441E-2,9.050082564E-1,9.726801479E0
1.001111979E1,9.680954933E0,-2.992752194E-2,9.050082564E-1,9.723210582E0
1.002266505E1,9.689333916E0,-2.992752194E-2,9.121908545E-1,9.732223772E0
1.003114307E1,9.684545517E0,-3.591302410E-2,9.014169574E-1,9.726472338E0
1.004105823E1,9.688137054E0,-3.711012751E-2,8.990227580E-1,9.729831379E0
1.005118172E1,9.692925453E0,-2.633621916E-2,9.038111567E-1,9.735007552E0
1.006110442E1,9.683348656E0,-2.633621916E-2,9.109937549E-1,9.726142319E0
1.007106406E1,9.672574997E0,-2.274491638E-2,9.074024558E-1,9.715070953E0
1.008111093E1,9.676166534E0,-3.112462163E-2,8.906430602E-1,9.717119563E0
1.009107812E1,9.691728592E0,-3.591302410E-2,9.062053561E-1,9.734069087E0
1.010162494E1,9.685743332E0,-2.633621916E-2,8.942343593E-1,9.726971398E0
1.011152859E1,9.683348656E0,-3.232172132E-2,8.966285586E-1,9.724825379E0
1.012110172E1,9.684545517E0,-3.471592441E-2,9.050082564E-1,9.726801479E0
1.013107651E1,9.683348656E0,-2.035071515E-2,9.109937549E-1,9.726127953E0
1.014112859E1,9.689333916E0,-3.950432688E-2,9.026140571E-1,9.731364984E0
1.015110125E1,9.685743332E0,-3.232172132E-2,9.074024558E-1,9.728208869E0
1.016117375E1,9.680954933E0,-2.873042040E-2,8.978256583E-1,9.722541065E0
1.017106838E1,9.688137054E0,-3.471592441E-2,8.942343593E-1,9.729381269E0
1.018108869E1,9.683348656E0,-4.070143029E-2,9.109937549E-1,9.726191825E0
1.019111651E1,9.677363396E0,-4.668693244E-2,9.074024558E-1,9.719923929E0
1.020110234E1,9.688137054E0,-2.873042040E-2,9.109937549E-1,9.730916434E0
1.021118463E1,9.674968719E0,-3.830722719E-2,9.026140571E-1,9.717057132E0
1.022132979E1,9.683348656E0,-3.830722719E-2,9.121908545E-1,9.726294299E0
1.023110239E1,9.678560257E0,-3.711012751E-2,9.002198577E-1,9.720406452E0
1.024116427E1,9.682151794E0,-2.633621916E-2,9.014169574E-1,9.724058283E0
1.025119864E1,9.684545517E0,-3.351882473E-2,9.181763530E-1,9.728031311E0
1.026408140E1,9.682151794E0,-2.633621916E-2,9.038111567E-1,9.724280517E0
1.028115578E1,9.686940193E0,-3.232172132E-2,9.109937549E-1,9.729736102E0
1.029215520E1,9.679757118E0,-3.112462163E-2,9.157821536E-1,9.723030575E0
1.030115765E1,9.692925453E0,-3.112462163E-2,9.085995555E-1,9.735467412E0
1.031111760E1,9.682151794E0,-2.513911761E-2,9.062053561E-1,9.724500167E0
1.032127104E1,9.690531731E0,-3.232172132E-2,9.085995555E-1,9.733088054E0
1.033119718E1,9.683348656E0,-3.232172132E-2,9.121908545E-1,9.726272566E0
1.034137635E1,9.680954933E0,-3.112462163E-2,9.050082564E-1,9.723214340E0
1.035125052E1,9.680954933E0,-3.591302410E-2,9.062053561E-1,9.723342343E0
1.036269364E1,9.677363396E0,-2.753331885E-2,9.062053561E-1,9.719739118E0
1.037107380E1,9.684545517E0,-3.711012751E-2,9.050082564E-1,9.726810319E0
1.038107135E1,9.694122314E0,-3.711012751E-2,9.074024558E-1,9.736568380E0
1.039108718E1,9.688137054E0,-3.112462163E-2,8.990227580E-1,9.729810391E0
1.040108625E1,9.686940193E0,-2.992752194E-2,9.062053561E-1,9.729281274E0
1.041110390E1,9.683348656E0,-2.274491638E-2,8.990227580E-1,9.725019303E0
1.042117474E1,9.691728592E0,-3.232172132E-2,9.014169574E-1,9.733611885E0
1.043109453E1,9.696516991E0,-3.711012751E-2,9.002198577E-1,9.738286025E0
1.044108890E1,9.685743332E0,-2.873042040E-2,8.990227580E-1,9.727419558E0
1.045107224E1,9.677363396E0,-2.873042040E-2,8.882488012E-1,9.718084876E0
1.046114026E1,9.676166534E0,-2.992752194E-2,9.097966552E-1,9.718890081E0
1.047119630E1,9.683348656E0,-3.471592441E-2,9.050082564E-1,9.725609818E0
1.048149849E1,9.692925453E0,-2.154781483E-2,9.062053561E-1,9.735218349E0
1.049109146E1,9.684545517E0,-4.070143029E-2,9.014169574E-1,9.726491197E0
1.050121896E1,9.680954933E0,-3.591302410E-2,8.918401599E-1,9.722014042E0
1.051135130E1,9.684545517E0,-3.112462163E-2,9.062053561E-1,9.726900779E0
1.052123010E1,9.677363396E0,-3.471592441E-2,8.954314590E-1,9.718763552E0
1.053106656E1,9.673771858E0,-3.232172132E-2,9.026140571E-1,9.715843700E0
1.054127031E1,9.689333916E0,-3.471592441E-2,9.014169574E-1,9.731235762E0
1.055108755E1,9.686940193E0,-3.351882473E-2,8.930372596E-1,9.728075317E0
1.056109250E1,9.682151794E0,-2.394201607E-2,9.074024558E-1,9.724608774E0
1.057151234E1,9.684545517E0,-3.830722719E-2,8.990227580E-1,9.726259879E0
1.058120994E1,9.684545517E0,-3.830722719E-2,8.870517015E-1,9.725160669E0
1.059123989E1,9.702502251E0,-3.950432688E-2,9.109937549E-1,9.745256289E0
1.060184140E1,9.682151794E0,-2.992752194E-2,9.014169574E-1,9.724068673E0
1.061110416E1,9.683348656E0,-3.471592441E-2,8.942343593E-1,9.724613179E0
1.062107500E1,9.677363396E0,-3.471592441E-2,8.882488012E-1,9.718104415E0
1.063111875E1,9.683348656E0,-3.950432688E-2,8.942343593E-1,9.724631452E0
1.064146828E1,9.685743332E0,-4.309562966E-2,8.918401599E-1,9.726811399E0
1.065118317E1,9.689333916E0,-4.548983276E-2,8.954314590E-1,9.730727545E0
1.066111000E1,9.684545517E0,-2.873042040E-2,8.954314590E-1,9.725895579E0
1.067119448E1,9.688137054E0,-3.351882473E-2,8.966285586E-1,9.729597416E0
1.068116812E1,9.682151794E0,-3.711012751E-2,8.918401599E-1,9.723210344E0
1.069179625E1,9.683348656E0,-3.112462163E-2,8.990227580E-1,9.725042511E0
1.070114453E1,9.694122314E0,-3.591302410E-2,8.978256583E-1,9.735676048E0
1.071208161E1,9.686940193E0,-3.591302410E-2,8.966285586E-1,9.728414199E0
1.072280963E1,9.680954933E0,-3.950432688E-2,8.882488012E-1,9.721699180E0
1.073173411E1,9.691728592E0,-3.232172132E-2,8.942343593E-1,9.732949341E0
1.074118448E1,9.679757118E0,-3.112462163E-2,8.954314590E-1,9.721134919E0
1.075117713E1,9.679757118E0,-3.591302410E-2,8.954314590E-1,9.721151429E0
1.076107442E1,9.689333916E0,-3.232172132E-2,9.014169574E-1,9.731227515E0
1.077110109E1,9.685743332E0,-3.950432688E-2,9.050082564E-1,9.728012358E0
1.078187724E1,9.679757118E0,-3.232172132E-2,8.990227580E-1,9.721470284E0
1.079124078E1,9.673771858E0,-3.591302410E-2,8.942343593E-1,9.715081410E0
1.080109666E1,9.690531731E0,-3.351882473E-2,8.906430602E-1,9.731432258E0
1.081168119E1,9.685743332E0,-2.992752194E-2,8.966285586E-1,9.727202184E0
1.082339349E1,9.689333916E0,-3.711012751E-2,8.930372596E-1,9.730471954E0
1.083195166E1,9.685743332E0,-3.351882473E-2,8.882488012E-1,9.726445051E0
1.084172302E1,9.677363396E0,-2.992752194E-2,8.906430602E-1,9.718307621E0
1.085125484E1,9.679757118E0,-3.112462163E-2,8.858546019E-1,9.720257455E0
1.086109359E1,9.682151794E0,-3.950432688E-2,8.954314590E-1,9.723549838E0
1.087129604E1,9.680954933E0,-3.471592441E-2,8.894459605E-1,9.721790356E0
1.088132666E1,9.676166534E0,-3.232172132E-2,8.894459605E-1,9.717013822E0
1.089125177E1,9.680954933E0,-3.711012751E-2,8.894459605E-1,9.721799201E0
1.090119890E1,9.685743332E0,-3.112462163E-2,8.846575022E-1,9.726109784E0
1.091111041E1,9.684545517E0,-4.429273307E-2,8.942343593E-1,9.725843861E0
1.092112932E1,9.686940193E0,-3.471592441E-2,8.954314590E-1,9.728299594E0
1.093110984E1,9.688137054E0,-2.753331885E-2,8.870517015E-1,9.728700756E0
1.094125708E1,9.680954933E0,-3.232172132E-2,8.894459605E-1,9.721782101E0
1.095125531E1,9.689333916E0,-2.274491638E-2,8.930372596E-1,9.730427771E0
1.096121427E1,9.683348656E0,-2.873042040E-2,9.026140571E-1,9.725367796E0
1.097118796E1,9.682151794E0,-4.309562966E-2,8.942343593E-1,9.723454926E0
1.098110333E1,9.692925453E0,-2.753331885E-2,8.858546019E-1,9.733360175E0
1.099109557E1,9.683348656E0,-3.711012751E-2,8.882488012E-1,9.724073441E0
1.100106901E1,9.683348656E0,-3.711012751E-2,8.954314590E-1,9.724732174E0
1.101200166E1,9.679757118E0,-3.232172132E-2,8.870517015E-1,9.720370532E0
1.102121666E1,9.683348656E0,-3.112462163E-2,8.930372596E-1,9.724491014E0
1.103108942E1,9.683348656E0,-2.873042040E-2,8.966285586E-1,9.724814106E0
1.104216880E1,9.682151794E0,-2.633621916E-2,8.930372596E-1,9.723285068E0
1.105153750E1,9.680954933E0,-4.309562966E-2,8.954314590E-1,9.722373329E0
1.106217000E1,9.686940193E0,-2.394201607E-2,8.846575022E-1,9.727281348E0
1.107135646E1,9.688137054E0,-3.112462163E-2,8.810662031E-1,9.728167658E0
1.108110046E1,9.679757118E0,-2.154781483E-2,8.822633028E-1,9.719904872E0
1.109129052E1,9.685743332E0,-3.351882473E-2,8.918401599E-1,9.726773683E0
1.110160937E1,9.684545517E0,-2.992752194E-2,8.846575022E-1,9.724913183E0
1.111109937E1,9.683348656E0,-3.351882473E-2,8.906430602E-1,9.724279395E0
1.112111713E1,9.688137054E0,-3.351882473E-2,8.930372596E-1,9.729267118E0
1.113124312E1,9.677363396E0,-3.232172132E-2,8.966285586E-1,9.718865662E0
1.114141317E1,9.677363396E0,-2.873042040E-2,8.894459605E-1,9.718194372E0
1.115118130E1,9.686940193E0,-2.633621916E-2,8.918401599E-1,9.727943399E0
1.116135333E1,9.686940193E0,-3.112462163E-2,8.882488012E-1,9.727628950E0
1.117108182E1,9.683348656E0,-3.232172132E-2,8.858546019E-1,9.723837939E0
1.118109166E1,9.682151794E0,-3.112462163E-2,8.834604025E-1,9.722424306E0
1.119146161E1,9.688137054E0,-3.351882473E-2,8.918401599E-1,9.729157310E0
1.120117093E1,9.683348656E0,-3.232172132E-2,8.882488012E-1,9.724056346E0
1.121132083E1,9.689333916E0,-3.351882473E-2,8.930372596E-1,9.730458920E0
1.122108099E1,9.688137054E0,-2.992752194E-2,8.918401599E-1,9.729145600E0
1.123240406E1,9.689333916E0,-3.232172132E-2,8.786720037E-1,9.729146978E0
1.124108172E1,9.684545517E0,-3.471592441E-2,8.942343593E-1,9.725804962E0
1.125107109E1,9.691728592E0,-3.232172132E-2,8.906430602E-1,9.732620041E0
1.126163963E1,9.688137054E0,-2.513911761E-2,8.930372596E-1,9.729241857E0
1.127264208E1,9.684545517E0,-3.351882473E-2,8.870517015E-1,9.725142986E0
1.128112411E1,9.684545517E0,-3.351882473E-2,8.870517015E-1,9.725142986E0
1.129111859E1,9.692925453E0,-3.711012751E-2,8.906430602E-1,9.733828952E0
1.130109281E1,9.678560257E0,-4.908113554E-2,8.894459605E-1,9.719467667E0
1.131157781E1,9.689333916E0,-3.351882473E-2,8.978256583E-1,9.730899555E0
1.132119651E1,9.683348656E0,-3.830722719E-2,8.990227580E-1,9.725068151E0
1.133163422E1,9.684545517E0,-2.513911761E-2,8.858546019E-1,9.725008597E0
1.134154682E1,9.686940193E0,-3.471592441E-2,8.894459605E-1,9.727750491E0
1.135119406E1,9.692925453E0,-2.873042040E-2,8.906430602E-1,9.733800611E0
1.136193583E1,9.692925453E0,-2.873042040E-2,8.870517015E-1,9.733472659E0
1.137118698E1,9.682151794E0,-3.471592441E-2,8.834604025E-1,9.722436467E0
1.138290614E1,9.677363396E0,-3.232172132E-2,8.882488012E-1,9.718096157E0
1.139107416E1,9.680954933E0,-2.753331885E-2,9.002198577E-1,9.722758986E0
1.140107661E1,9.682151794E0,-3.232172132E-2,8.966285586E-1,9.723633623E0
1.141113213E1,9.686940193E0,-3.471592441E-2,8.918401599E-1,9.727969694E0
1.142110557E1,9.682151794E0,-3.830722719E-2,8.978256583E-1,9.723765820E0
1.143122218E1,9.684545517E0,-2.873042040E-2,8.942343593E-1,9.725785439E0
1.144149760E1,9.685743332E0,-3.471592441E-2,8.942343593E-1,9.726997696E0
1.145108578E1,9.677363396E0,-3.711012751E-2,8.870517015E-1,9.718003919E0
1.146119651E1,9.685743332E0,-2.873042040E-2,8.954314590E-1,9.727088302E0
1.147149364E1,9.684545517E0,-3.830722719E-2,9.026140571E-1,9.726592489E0
1.148130135E1,9.682151794E0,-3.112462163E-2,9.026140571E-1,9.724183475E0
1.149106849E1,9.684545517E0,-3.591302410E-2,9.121908545E-1,9.727476742E0
1.150107651E1,9.688137054E0,-4.070143029E-2,9.145850539E-1,9.731296009E0
1.151109203E1,9.682151794E0,-2.513911761E-2,9.085995555E-1,9.724723569E0
1.152118692E1,9.677363396E0,-2.753331885E-2,9.145850539E-1,9.720523967E0
1.153116036E1,9.685743332E0,-2.873042040E-2,9.097966552E-1,9.728421212E0
1.154127265E1,9.677363396E0,-2.753331885E-2,9.169792533E-1,9.720749525E0
1.155108682E1,9.683348656E0,-3.471592441E-2,9.109937549E-1,9.726168619E0
1.156120119E1,9.678560257E0,-3.112462163E-2,9.193734527E-1,9.722177993E0
1.157106833E1,9.684545517E0,-3.351882473E-2,9.074024558E-1,9.727020335E0
1.158108416E1,9.683348656E0,-3.112462163E-2,9.085995555E-1,9.725932505E0
1.159145333E1,9.682151794E0,-3.351882473E-2,9.133879542E-1,9.725197398E0
1.160185755E1,9.685743332E0,-2.513911761E-2,9.181763530E-1,9.729198512E0
1.161166864E1,9.689333916E0,-3.471592441E-2,9.169792533E-1,9.732689653E0
1.162112328E1,9.684545517E0,-3.950432688E-2,9.085995555E-1,9.727154549E0
1.163438104E1,9.689333916E0,-2.633621916E-2,9.169792533E-1,9.732663370E0
1.165108317E1,9.678560257E0,-2.513911761E-2,9.265560508E-1,9.722842524E0
1.166154270E1,9.673771858E0,-2.394201607E-2,9.050082564E-1,9.716042154E0
1.167118395E1,9.695320129E0,-2.513911761E-2,9.157821536E-1,9.738507141E0
1.168493046E1,9.679757118E0,-3.112462163E-2,9.277531505E-1,9.724165389E0
1.170116099E1,9.680954933E0,-2.753331885E-2,9.193734527E-1,9.724551097E0
1.171115822E1,9.683348656E0,-4.189852998E-2,9.193734527E-1,9.726985361E0
1.172113864E1,9.683348656E0,-3.471592441E-2,9.229647517E-1,9.727297174E0
1.173147958E1,9.680954933E0,-3.830722719E-2,9.313444495E-1,9.725726623E0
1.174142276E1,9.678560257E0,-3.711012751E-2,9.181763530E-1,9.722085868E0
1.175107734E1,9.682151794E0,-3.471592441E-2,9.121908545E-1,9.725089240E0
1.176113479E1,9.685743332E0,-2.753331885E-2,9.121908545E-1,9.728641947E0
1.177110302E1,9.685743332E0,-3.351882473E-2,9.325415492E-1,9.730589969E0
1.178110062E1,9.679757118E0,-3.112462163E-2,9.205705523E-1,9.723482748E0
1.179111187E1,9.691728592E0,-3.950432688E-2,9.205705523E-1,9.735430850E0
1.180113963E1,9.689333916E0,-3.112462163E-2,9.097966552E-1,9.732003413E0
1.181127562E1,9.680954933E0,-3.830722719E-2,9.181763530E-1,9.724474468E0
1.182109380E1,9.680954933E0,-3.830722719E-2,9.085995555E-1,9.723574909E0
1.183121135E1,9.678560257E0,-4.070143029E-2,9.157821536E-1,9.721874418E0
1.184158656E1,9.680954933E0,-3.471592441E-2,9.121908545E-1,9.723897663E0
1.185110182E1,9.698910713E0,-3.471592441E-2,9.074024558E-1,9.741327088E0
1.186109166E1,9.689333916E0,-2.992752194E-2,9.121908545E-1,9.732223772E0
1.187129338E1,9.688137054E0,-2.992752194E-2,9.121908545E-1,9.731032186E0
1.188125182E1,9.671378136E0,-2.873042040E-2,9.169792533E-1,9.714794462E0
1.189157130E1,9.677363396E0,-1.675941236E-2,9.097966552E-1,9.720050058E0
1.190114244E1,9.682151794E0,-3.232172132E-2,9.097966552E-1,9.724856709E0
1.191112552E1,9.691728592E0,-3.711012751E-2,9.074024558E-1,9.734185096E0
1.192156781E1,9.688137054E0,-4.189852998E-2,9.097966552E-1,9.730852225E0
1.193173062E1,9.688137054E0,-3.232172132E-2,9.145850539E-1,9.731264568E0
1.194116515E1,9.680954933E0,-2.992752194E-2,9.097966552E-1,9.723657441E0
1.195113406E1,9.682151794E0,-3.471592441E-2,9.050082564E-1,9.724418158E0
1.196132323E1,9.678560257E0,-3.471592441E-2,9.038111567E-1,9.720730860E0
1.197109687E1,9.694122314E0,-3.711012751E-2,9.014169574E-1,9.736012384E0
1.198480604E1,9.677363396E0,-3.711012751E-2,9.145850539E-1,9.720555811E0
1.200118338E1,9.677363396E0,-2.873042040E-2,9.014169574E-1,9.719297313E0
1.201108864E1,9.689333916E0,-3.232172132E-2,9.038111567E-1,9.731449585E0
1.202134062E1,9.685743332E0,-2.873042040E-2,9.074024558E-1,9.728197600E0
1.203118562E1,9.692925453E0,-3.830722719E-2,8.930372596E-1,9.734052950E0
1.204196020E1,9.683348656E0,-2.394201607E-2,8.930372596E-1,9.724470677E0
1.205129619E1,9.683348656E0,-3.351882473E-2,8.978256583E-1,9.724939877E0
1.206166078E1,9.678560257E0,-3.351882473E-2,9.026140571E-1,9.720615428E0
1.207106203E1,9.676166534E0,-3.471592441E-2,9.074024558E-1,9.718682175E0
1.208107135E1,9.695320129E0,-4.189852998E-2,9.038111567E-1,9.737446406E0
1.209106265E1,9.682151794E0,-4.070143029E-2,8.954314590E-1,9.723554776E0
1.210157203E1,9.680954933E0,-3.112462163E-2,9.002198577E-1,9.722769819E0
1.211120593E1,9.676166534E0,-3.232172132E-2,9.002198577E-1,9.718005932E0
1.212126187E1,9.695320129E0,-2.154781483E-2,8.930372596E-1,9.736385996E0
1.213583416E1,9.692925453E0,-3.711012751E-2,9.038111567E-1,9.735042661E0
1.215107849E1,9.683348656E0,-3.112462163E-2,8.966285586E-1,9.724821474E0
1.216133718E1,9.682151794E0,-3.471592441E-2,8.978256583E-1,9.723752335E0
1.217116307E1,9.683348656E0,-2.992752194E-2,8.846575022E-1,9.723721291E0
1.218121489E1,9.692925453E0,-4.189852998E-2,8.942343593E-1,9.734177645E0
1.219119125E1,9.683348656E0,-3.950432688E-2,9.026140571E-1,9.725405591E0
1.220108937E1,9.684545517E0,-3.830722719E-2,8.978256583E-1,9.726149301E0
1.221110739E1,9.686940193E0,-2.873042040E-2,8.978256583E-1,9.728500740E0
1.222109671E1,9.674968719E0,-3.711012751E-2,8.966285586E-1,9.716498323E0
1.223226208E1,9.696516991E0,-3.471592441E-2,9.014169574E-1,9.738387930E0
1.224107635E1,9.692925453E0,-3.830722719E-2,8.918401599E-1,9.733943197E0
1.225110453E1,9.685743332E0,-2.513911761E-2,8.834604025E-1,9.725983660E0
1.226148666E1,9.680954933E0,-2.513911761E-2,8.834604025E-1,9.721215082E0
1.227111437E1,9.678560257E0,-3.232172132E-2,8.990227580E-1,9.720278559E0
1.228133849E1,9.689333916E0,-3.351882473E-2,8.954314590E-1,9.730678945E0
1.229109760E1,9.686940193E0,-2.513911761E-2,8.894459605E-1,9.727721028E0
1.230107802E1,9.695320129E0,-4.070143029E-2,8.882488012E-1,9.736009190E0
1.231141067E1,9.679757118E0,-3.471592441E-2,9.014169574E-1,9.721700242E0
1.232108593E1,9.682151794E0,-3.711012751E-2,8.930372596E-1,9.723320219E0
1.233111776E1,9.673771858E0,-3.351882473E-2,8.906430602E-1,9.714742948E0
1.234118651E1,9.682151794E0,-3.112462163E-2,8.894459605E-1,9.722970031E0
1.235110739E1,9.690531731E0,-3.711012751E-2,8.930372596E-1,9.731664705E0
1.236108760E1,9.685743332E0,-2.873042040E-2,8.930372596E-1,9.726868195E0
1.237117166E1,9.688137054E0,-4.189852998E-2,8.930372596E-1,9.729299596E0
1.238131010E1,9.679757118E0,-3.351882473E-2,8.846575022E-1,9.720156392E0
1.239126817E1,9.682151794E0,-3.591302410E-2,8.918401599E-1,9.723205849E0
1.240134567E1,9.684545517E0,-3.112462163E-2,8.978256583E-1,9.726123664E0
1.241121385E1,9.684545517E0,-3.232172132E-2,8.918401599E-1,9.725576869E0
1.242109927E1,9.695320129E0,-3.591302410E-2,8.810662031E-1,9.735337683E0
1.243110687E1,9.682151794E0,-3.112462163E-2,8.954314590E-1,9.723519405E0
1.244108130E1,9.678560257E0,-4.548983276E-2,8.930372596E-1,9.719779500E0
1.245119005E1,9.679757118E0,-3.591302410E-2,8.942343593E-1,9.721041236E0
1.246126088E1,9.684545517E0,-2.992752194E-2,8.942343593E-1,9.725789049E0
1.247108807E1,9.690531731E0,-3.591302410E-2,8.966285586E-1,9.731990431E0
1.248120083E1,9.691728592E0,-4.429273307E-2,8.930372596E-1,9.732886545E0
1.249119823E1,9.680954933E0,-3.471592441E-2,8.930372596E-1,9.722119582E0
1.250355625E1,9.690531731E0,-3.112462163E-2,8.834604025E-1,9.730769561E0
1.251193260E1,9.690531731E0,-3.112462163E-2,8.906430602E-1,9.731424306E0
1.252107989E1,9.684545517E0,-2.873042040E-2,8.870517015E-1,9.725127661E0
1.253111484E1,9.686940193E0,-3.112462163E-2,8.906430602E-1,9.727847866E0
1.254106869E1,9.679757118E0,-4.189852998E-2,8.882488012E-1,9.720516411E0
1.255147713E1,9.682151794E0,-3.351882473E-2,8.930372596E-1,9.723307175E0
1.256109114E1,9.685743332E0,-3.591302410E-2,8.978256583E-1,9.727332859E0
1.257117895E1,9.680954933E0,-3.351882473E-2,8.906430602E-1,9.721895751E0
1.258112651E1,9.684545517E0,-3.232172132E-2,8.942343593E-1,9.725796710E0
1.259124052E1,9.686940193E0,-4.309562966E-2,8.942343593E-1,9.728222994E0
1.260109005E1,9.686940193E0,-4.668693244E-2,9.014169574E-1,9.728902431E0
1.261107145E1,9.680954933E0,-3.351882473E-2,8.966285586E-1,9.722445922E0
1.262106833E1,9.682151794E0,-2.873042040E-2,9.026140571E-1,9.724176106E0
1.263114901E1,9.686940193E0,-3.471592441E-2,8.870517015E-1,9.727531867E0
1.264431135E1,9.683348656E0,-3.232172132E-2,8.894459605E-1,9.724165774E0
1.266117734E1,9.688137054E0,-2.513911761E-2,8.966285586E-1,9.729572156E0
1.267108229E1,9.680954933E0,-3.351882473E-2,8.954314590E-1,9.722335595E0
1.268137239E1,9.678560257E0,-3.112462163E-2,9.026140571E-1,9.720607467E0
1.269106994E1,9.686940193E0,-3.830722719E-2,9.074024558E-1,9.729422232E0
1.270141213E1,9.692925453E0,-3.830722719E-2,9.050082564E-1,9.735158511E0
1.271166994E1,9.688137054E0,-3.471592441E-2,8.978256583E-1,9.729712005E0
1.272175953E1,9.679757118E0,-3.950432688E-2,9.026140571E-1,9.721829591E0
1.273127750E1,9.678560257E0,-3.471592441E-2,8.990227580E-1,9.720286815E0
1.274123500E1,9.678560257E0,-3.351882473E-2,9.014169574E-1,9.720504343E0
1.275107854E1,9.686940193E0,-4.070143029E-2,8.894459605E-1,9.727773693E0
1.276109562E1,9.696516991E0,-4.070143029E-2,9.074024558E-1,9.738966966E0
1.277120698E1,9.688137054E0,-3.950432688E-2,8.966285586E-1,9.729619877E0
1.278111234E1,9.678560257E0,-2.873042040E-2,8.918401599E-1,9.719605597E0
1.279108713E1,9.682151794E0,-2.394201607E-2,8.930372596E-1,9.723278878E0
1.280125843E1,9.684545517E0,-4.070143029E-2,9.026140571E-1,9.726602213E0
1.281106859E1,9.682151794E0,-4.309562966E-2,9.026140571E-1,9.724229159E0
1.282127666E1,9.698910713E0,-2.274491638E-2,8.894459605E-1,9.739635541E0
1.283112739E1,9.683348656E0,-2.873042040E-2,9.002198577E-1,9.725145882E0
1.284222104E1,9.688137054E0,-2.035071515E-2,9.062053561E-1,9.730448185E0
1.285457698E1,9.683348656E0,-3.711012751E-2,8.990227580E-1,9.725063510E0
1.287186812E1,9.689333916E0,-3.711012751E-2,8.978256583E-1,9.730912588E0
1.288111750E1,9.674968719E0,-3.232172132E-2,8.978256583E-1,9.716591755E0
1.289212770E1,9.677363396E0,-3.711012751E-2,9.026140571E-1,9.719436794E0
1.290116463E1,9.680954933E0,-3.112462163E-2,9.050082564E-1,9.723214340E0
1.291172786E1,9.690531731E0,-3.711012751E-2,8.930372596E-1,9.731664705E0
1.292110651E1,9.686940193E0,-2.873042040E-2,9.050082564E-1,9.729166238E0
1.293125838E1,9.679757118E0,-3.471592441E-2,8.930372596E-1,9.720926839E0
1.294107354E1,9.683348656E0,-3.351882473E-2,8.894459605E-1,9.724169827E0
1.295107848E1,9.682151794E0,-3.351882473E-2,9.002198577E-1,9.723969492E0
1.296106630E1,9.680954933E0,-3.711012751E-2,8.882488012E-1,9.721689746E0
1.297144031E1,9.682151794E0,-3.351882473E-2,8.966285586E-1,9.723637676E0
1.298123307E1,9.685743332E0,-3.471592441E-2,9.026140571E-1,9.727771647E0
1.299111875E1,9.695320129E0,-2.873042040E-2,8.834604025E-1,9.735530809E0
1.300405203E1,9.678560257E0,-3.591302410E-2,8.954314590E-1,9.719959665E0
1.302117744E1,9.690531731E0,-2.513911761E-2,8.966285586E-1,9.731956636E0
1.303109526E1,9.688137054E0,-4.309562966E-2,8.882488012E-1,9.728866468E0
1.304108276E1,9.683348656E0,-3.591302410E-2,8.918401599E-1,9.724397658E0
1.305119140E1,9.691728592E0,-3.471592441E-2,8.822633028E-1,9.731865023E0
1.306268380E1,9.679757118E0,-3.830722719E-2,8.906430602E-1,9.720720671E0
1.307112635E1,9.680954933E0,-3.471592441E-2,8.918401599E-1,9.722009694E0
1.308245276E1,9.690531731E0,-4.189852998E-2,8.882488012E-1,9.731245894E0
