"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.001635682E1,-7.422025502E-2,-4.525041282E-1,9.661801338E0,9.672676658E0
2.002634963E1,-7.781155407E-2,-4.501099288E-1,9.665391922E0,9.676179752E0
2.003699244E1,-8.619125932E-2,-4.489128292E-1,9.658209801E0,9.669021058E0
2.004640135E1,-7.422025502E-2,-4.513070285E-1,9.668983459E0,9.679794823E0
2.005636411E1,-7.062894851E-2,-4.477157295E-1,9.671378136E0,9.681993228E0
2.006685656E1,-7.541735470E-2,-4.405331016E-1,9.665391922E0,9.675720035E0
2.007638515E1,-7.900865376E-2,-4.417302012E-1,9.666589737E0,9.676999797E0
2.008620812E1,-8.499415964E-2,-4.513070285E-1,9.674968719E0,9.685861953E0
2.009638713E1,-7.781155407E-2,-4.477157295E-1,9.657012939E0,9.667698947E0
2.010630426E1,-7.182604820E-2,-4.537012279E-1,9.673771858E0,9.684671690E0
2.011624124E1,-8.140286058E-2,-4.513070285E-1,9.671378136E0,9.682244549E0
2.012638109E1,-7.541735470E-2,-4.501099288E-1,9.667786598E0,9.678552807E0
2.013667504E1,-8.140286058E-2,-4.477157295E-1,9.671378136E0,9.682077816E0
2.014639156E1,-8.140286058E-2,-4.441244006E-1,9.655815125E0,9.666366361E0
2.015622187E1,-6.703764945E-2,-4.489128292E-1,9.673771858E0,9.684414218E0
2.016628208E1,-7.422025502E-2,-4.465186298E-1,9.672574997E0,9.683160362E0
2.017621619E1,-7.182604820E-2,-4.489128292E-1,9.667786598E0,9.678469890E0
2.018633989E1,-7.541735470E-2,-4.501099288E-1,9.668983459E0,9.679748337E0
2.019624249E1,-7.541735470E-2,-4.489128292E-1,9.672574997E0,9.683280311E0
2.020630051E1,-7.182604820E-2,-4.560954273E-1,9.664195061E0,9.675218250E0
2.021623030E1,-7.661445439E-2,-4.477157295E-1,9.666589737E0,9.677255618E0
2.022630077E1,-7.781155407E-2,-4.525041282E-1,9.665391922E0,9.676291419E0
2.023642963E1,-7.062894851E-2,-4.465186298E-1,9.674968719E0,9.685524614E0
2.024626140E1,-8.379705995E-2,-4.525041282E-1,9.677363396E0,9.688299346E0
2.025622463E1,-7.900865376E-2,-4.441244006E-1,9.668983459E0,9.679500503E0
2.026636853E1,-8.020575345E-2,-4.501099288E-1,9.665391922E0,9.676199301E0
2.027634869E1,-6.943184882E-2,-4.537012279E-1,9.668983459E0,9.679871214E0
2.028638286E1,-8.140286058E-2,-4.525041282E-1,9.666589737E0,9.677517427E0
2.029642213E1,-7.661445439E-2,-4.465186298E-1,9.665391922E0,9.676003807E0
2.030635036E1,-6.703764945E-2,-4.417302012E-1,9.672574997E0,9.682888344E0
2.031627697E1,-8.020575345E-2,-4.405331016E-1,9.657012939E0,9.667388545E0
2.032621786E1,-7.541735470E-2,-4.489128292E-1,9.647436142E0,9.658169320E0
2.033622156E1,-8.379705995E-2,-4.513070285E-1,9.658209801E0,9.669111466E0
2.034637109E1,-8.738835901E-2,-4.453215301E-1,9.664195061E0,9.674844400E0
2.035621395E1,-8.140286058E-2,-4.537012279E-1,9.667786598E0,9.678768978E0
2.036623520E1,-7.661445439E-2,-4.429273009E-1,9.665391922E0,9.675838743E0
2.037621629E1,-7.302315533E-2,-4.513070285E-1,9.661801338E0,9.672611618E0
2.038633728E1,-7.182604820E-2,-4.417302012E-1,9.657012939E0,9.667377280E0
2.039623103E1,-7.661445439E-2,-4.381389022E-1,9.664195061E0,9.674425132E0
2.040704088E1,-8.140286058E-2,-4.548983276E-1,9.660603523E0,9.671650291E0
2.041645504E1,-7.900865376E-2,-4.465186298E-1,9.661801338E0,9.672436423E0
2.042635463E1,-7.661445439E-2,-4.501099288E-1,9.664195061E0,9.674974672E0
2.043636557E1,-7.781155407E-2,-4.489128292E-1,9.664195061E0,9.674928606E0
2.044638885E1,-7.422025502E-2,-4.548983276E-1,9.665391922E0,9.676375465E0
2.045639270E1,-7.302315533E-2,-4.548983276E-1,9.661801338E0,9.672779847E0
2.046638593E1,-7.781155407E-2,-4.525041282E-1,9.655815125E0,9.666725420E0
2.047632718E1,-7.661445439E-2,-4.513070285E-1,9.661801338E0,9.672639397E0
2.048687473E1,-7.541735470E-2,-4.584896266E-1,9.673771858E0,9.684924495E0
2.049636874E1,-7.781155407E-2,-4.489128292E-1,9.662998199E0,9.673733073E0
2.050635671E1,-7.781155407E-2,-4.501099288E-1,9.667786598E0,9.678571759E0
2.051686218E1,-8.140286058E-2,-4.405331016E-1,9.665391922E0,9.675768540E0
2.052681817E1,-7.661445439E-2,-4.465186298E-1,9.655815125E0,9.666437523E0
2.053637588E1,-7.302315533E-2,-4.429273009E-1,9.664195061E0,9.674615400E0
2.054635036E1,-6.943184882E-2,-4.596867263E-1,9.667786598E0,9.678958125E0
2.055623598E1,-8.259996027E-2,-4.465186298E-1,9.660603523E0,9.671269931E0
2.056633999E1,-8.020575345E-2,-4.537012279E-1,9.664195061E0,9.675171520E0
2.057622265E1,-7.781155407E-2,-4.465186298E-1,9.661801338E0,9.672426718E0
2.058635088E1,-7.900865376E-2,-4.525041282E-1,9.660603523E0,9.671518122E0
2.059637036E1,-8.259996027E-2,-4.429273009E-1,9.660603523E0,9.671104786E0
2.060656119E1,-8.020575345E-2,-4.441244006E-1,9.673771858E0,9.684293542E0
2.061641129E1,-6.584054977E-2,-4.477157295E-1,9.672574997E0,9.683155035E0
2.062635426E1,-6.703764945E-2,-4.417302012E-1,9.664195061E0,9.674517341E0
2.063636822E1,-8.140286058E-2,-4.501099288E-1,9.657012939E0,9.667839691E0
2.064638942E1,-7.781155407E-2,-4.453215301E-1,9.660603523E0,9.671175024E0
2.065681583E1,-7.422025502E-2,-4.477157295E-1,9.661801338E0,9.672453831E0
2.066639702E1,-7.302315533E-2,-4.525041282E-1,9.671378136E0,9.682233596E0
2.067621906E1,-6.943184882E-2,-4.537012279E-1,9.677363396E0,9.688241733E0
2.068711473E1,-7.661445439E-2,-4.477157295E-1,9.660603523E0,9.671276006E0
2.069624187E1,-8.020575345E-2,-4.405331016E-1,9.666589737E0,9.676955075E0
2.070632666E1,-8.140286058E-2,-4.477157295E-1,9.668983459E0,9.679685787E0
2.071642296E1,-7.781155407E-2,-4.465186298E-1,9.667786598E0,9.678405408E0
2.072621624E1,-6.943184882E-2,-4.429273009E-1,9.665391922E0,9.675784536E0
2.073647301E1,-7.781155407E-2,-4.560954273E-1,9.667786598E0,9.678851966E0
2.074645812E1,-6.943184882E-2,-4.381389022E-1,9.664195061E0,9.674370918E0
2.075653176E1,-7.661445439E-2,-4.441244006E-1,9.661801338E0,9.672306930E0
2.076640645E1,-7.781155407E-2,-4.489128292E-1,9.668983459E0,9.679711695E0
2.077636223E1,-7.781155407E-2,-4.477157295E-1,9.667786598E0,9.678460710E0
2.078636921E1,-6.823474914E-2,-4.525041282E-1,9.671378136E0,9.682198666E0
2.079633041E1,-8.020575345E-2,-4.548983276E-1,9.668983459E0,9.680010671E0
2.080621484E1,-7.541735470E-2,-4.548983276E-1,9.664195061E0,9.675189220E0
2.081638833E1,-7.302315533E-2,-4.501099288E-1,9.666589737E0,9.677338915E0
2.082633916E1,-7.302315533E-2,-4.477157295E-1,9.671378136E0,9.682010989E0
2.083637598E1,-7.422025502E-2,-4.417302012E-1,9.665391922E0,9.675765356E0
2.084635395E1,-6.105214357E-2,-4.537012279E-1,9.668983459E0,9.679814735E0
2.085639395E1,-7.182604820E-2,-4.513070285E-1,9.667786598E0,9.678581235E0
2.086636411E1,-7.302315533E-2,-4.417302012E-1,9.647436142E0,9.657819737E0
2.087632603E1,-8.499415964E-2,-4.489128292E-1,9.653421402E0,9.664227413E0
2.088633286E1,-7.781155407E-2,-4.465186298E-1,9.661801338E0,9.672426718E0
2.089622082E1,-6.703764945E-2,-4.572925270E-1,9.673771858E0,9.684806269E0
2.090629848E1,-6.703764945E-2,-4.548983276E-1,9.672574997E0,9.683498005E0
2.091643208E1,-7.541735470E-2,-4.513070285E-1,9.666589737E0,9.677413030E0
2.092636916E1,-8.619125932E-2,-4.465186298E-1,9.648633003E0,9.659344007E0
2.093638202E1,-7.781155407E-2,-4.465186298E-1,9.654618263E0,9.665251540E0
2.094635812E1,-7.182604820E-2,-4.489128292E-1,9.671378136E0,9.682057465E0
2.095635728E1,-7.781155407E-2,-4.548983276E-1,9.686940193E0,9.697927481E0
2.096641265E1,-7.422025502E-2,-4.501099288E-1,9.674968719E0,9.685717698E0
2.097636135E1,-7.182604820E-2,-4.489128292E-1,9.672574997E0,9.683253006E0
2.098804728E1,-8.379705995E-2,-4.465186298E-1,9.654618263E0,9.665301581E0
2.099623062E1,-8.619125932E-2,-4.537012279E-1,9.652224541E0,9.663266131E0
2.100638411E1,-8.259996027E-2,-4.525041282E-1,9.670180321E0,9.681114098E0
2.101622525E1,-7.422025502E-2,-4.405331016E-1,9.691728592E0,9.702019437E0
2.102622832E1,-6.823474914E-2,-4.560954273E-1,9.668983459E0,9.679975215E0
2.103649182E1,-8.020575345E-2,-4.501099288E-1,9.657012939E0,9.667829685E0
2.104621385E1,-8.379705995E-2,-4.477157295E-1,9.647436142E0,9.658182823E0
2.105621056E1,-8.499415964E-2,-4.537012279E-1,9.654618263E0,9.665646518E0
2.106637744E1,-7.422025502E-2,-4.453215301E-1,9.661801338E0,9.672343305E0
2.107636786E1,-7.062894851E-2,-4.417302012E-1,9.680954933E0,9.691284870E0
2.108621838E1,-7.900865376E-2,-4.525041282E-1,9.674968719E0,9.685867131E0
2.109621536E1,-8.379705995E-2,-4.489128292E-1,9.670180321E0,9.680957190E0
2.110636812E1,-7.900865376E-2,-4.537012279E-1,9.655815125E0,9.666791241E0
2.111638754E1,-7.900865376E-2,-4.453215301E-1,9.646238327E0,9.656835273E0
2.112621228E1,-8.020575345E-2,-4.560954273E-1,9.662998199E0,9.674088598E0
2.113736213E1,-7.541735470E-2,-4.501099288E-1,9.673771858E0,9.684531413E0
2.114621635E1,-7.541735470E-2,-4.560954273E-1,9.679757118E0,9.690789890E0
2.115634791E1,-7.900865376E-2,-4.548983276E-1,9.677363396E0,9.688371233E0
2.116716306E1,-6.943184882E-2,-4.477157295E-1,9.655815125E0,9.666438635E0
2.117632812E1,-8.259996027E-2,-4.501099288E-1,9.653421402E0,9.664262334E0
2.118624562E1,-8.259996027E-2,-4.465186298E-1,9.653421402E0,9.664095737E0
2.119624572E1,-7.422025502E-2,-4.525041282E-1,9.667786598E0,9.678655193E0
2.120634421E1,-6.584054977E-2,-4.560954273E-1,9.686940193E0,9.697895046E0
2.121642286E1,-6.703764945E-2,-4.501099288E-1,9.672574997E0,9.683274243E0
2.122635306E1,-7.900865376E-2,-4.489128292E-1,9.653421402E0,9.664176626E0
2.123685327E1,-7.900865376E-2,-4.548983276E-1,9.648633003E0,9.659673581E0
2.124621796E1,-8.140286058E-2,-4.537012279E-1,9.649829865E0,9.660832658E0
2.125632859E1,-6.943184882E-2,-4.644751251E-1,9.664195061E0,9.675599418E0
2.126624692E1,-7.062894851E-2,-4.489128292E-1,9.666589737E0,9.677265539E0
2.127623004E1,-7.541735470E-2,-4.465186298E-1,9.677363396E0,9.687952774E0
2.128642166E1,-7.781155407E-2,-4.489128292E-1,9.665391922E0,9.676124140E0
2.129635806E1,-7.302315533E-2,-4.513070285E-1,9.652224541E0,9.663045534E0
2.130633775E1,-8.140286058E-2,-4.453215301E-1,9.642647743E0,9.653268524E0
2.131640213E1,-8.259996027E-2,-4.477157295E-1,9.664195061E0,9.674912832E0
2.132638682E1,-6.943184882E-2,-4.548983276E-1,9.680954933E0,9.691885353E0
2.133639603E1,-6.943184882E-2,-4.477157295E-1,9.670180321E0,9.680788067E0
2.134635437E1,-7.781155407E-2,-4.525041282E-1,9.660603523E0,9.671508417E0
2.135640322E1,-7.900865376E-2,-4.429273009E-1,9.672574997E0,9.683033307E0
2.136640041E1,-6.823474914E-2,-4.477157295E-1,9.673771858E0,9.684367162E0
2.137635666E1,-7.900865376E-2,-4.596867263E-1,9.677363396E0,9.688597243E0
2.138636853E1,-7.781155407E-2,-4.441244006E-1,9.666589737E0,9.677099682E0
2.139646067E1,-7.302315533E-2,-4.465186298E-1,9.665391922E0,9.675976037E0
2.140643202E1,-7.661445439E-2,-4.477157295E-1,9.670180321E0,9.680842246E0
2.141640468E1,-7.302315533E-2,-4.572925270E-1,9.671378136E0,9.682458566E0
2.142634234E1,-8.619125932E-2,-4.620809257E-1,9.671378136E0,9.682794161E0
2.143637254E1,-7.302315533E-2,-4.453215301E-1,9.665391922E0,9.675920868E0
2.144631525E1,-8.140286058E-2,-4.489128292E-1,9.670180321E0,9.680936762E0
2.145638645E1,-7.781155407E-2,-4.537012279E-1,9.682151794E0,9.693088404E0
2.146624249E1,-7.781155407E-2,-4.441244006E-1,9.676166534E0,9.686666089E0
2.147633208E1,-7.062894851E-2,-4.465186298E-1,9.666589737E0,9.677154772E0
2.148625989E1,-8.259996027E-2,-4.417302012E-1,9.667786598E0,9.678225356E0
2.149622947E1,-7.422025502E-2,-4.465186298E-1,9.666589737E0,9.677181649E0
2.150635640E1,-7.661445439E-2,-4.525041282E-1,9.674968719E0,9.685847897E0
2.151638978E1,-7.302315533E-2,-4.477157295E-1,9.679757118E0,9.690380778E0
2.152634791E1,-7.062894851E-2,-4.513070285E-1,9.676166534E0,9.686943031E0
2.153642978E1,-7.541735470E-2,-4.465186298E-1,9.676166534E0,9.686757221E0
2.154631911E1,-8.020575345E-2,-4.441244006E-1,9.682151794E0,9.692664382E0
2.155622598E1,-7.541735470E-2,-4.513070285E-1,9.683348656E0,9.694153238E0
2.156626296E1,-8.020575345E-2,-4.525041282E-1,9.694122314E0,9.705009036E0
2.157623713E1,-7.062894851E-2,-4.453215301E-1,9.686940193E0,9.697428011E0
2.158638192E1,-8.020575345E-2,-4.501099288E-1,9.679757118E0,9.690548477E0
2.159634530E1,-8.020575345E-2,-4.477157295E-1,9.679757118E0,9.690437565E0
2.160640832E1,-7.541735470E-2,-4.548983276E-1,9.692925453E0,9.703887062E0
2.161644478E1,-8.259996027E-2,-4.477157295E-1,9.690531731E0,9.701220405E0
2.162632489E1,-7.900865376E-2,-4.441244006E-1,9.684545517E0,9.695045679E0
2.163636280E1,-8.020575345E-2,-4.572925270E-1,9.692925453E0,9.704037987E0
2.164633197E1,-7.900865376E-2,-4.489128292E-1,9.701305389E0,9.712007586E0
2.165639640E1,-7.661445439E-2,-4.417302012E-1,9.698910713E0,9.709266933E0
2.166639817E1,-7.781155407E-2,-4.477157295E-1,9.689333916E0,9.699984317E0
2.167622838E1,-8.499415964E-2,-4.465186298E-1,9.677363396E0,9.688032060E0
2.169058562E1,-7.781155407E-2,-4.429273009E-1,9.694122314E0,9.704547732E0
2.170622760E1,-7.661445439E-2,-4.525041282E-1,9.702502251E0,9.713350590E0
2.171689916E1,-8.020575345E-2,-4.537012279E-1,9.688137054E0,9.699086418E0
2.172630161E1,-7.900865376E-2,-4.548983276E-1,9.674968719E0,9.685979278E0
2.173623530E1,-8.259996027E-2,-4.477157295E-1,9.677363396E0,9.688066599E0
2.174623359E1,-6.344634295E-2,-4.393360019E-1,9.695320129E0,9.705476494E0
2.175637635E1,-7.541735470E-2,-4.465186298E-1,9.702502251E0,9.713064222E0
2.176641103E1,-7.541735470E-2,-4.441244006E-1,9.698910713E0,9.709366781E0
2.177638171E1,-7.900865376E-2,-4.501099288E-1,9.689333916E0,9.700104796E0
2.178645280E1,-7.900865376E-2,-4.560954273E-1,9.683348656E0,9.694405943E0
2.179633932E1,-7.661445439E-2,-4.453215301E-1,9.685743332E0,9.696277891E0
2.180634275E1,-7.541735470E-2,-4.489128292E-1,9.679757118E0,9.690454498E0
2.181628619E1,-7.302315533E-2,-4.429273009E-1,9.696516991E0,9.706902633E0
2.182622739E1,-8.140286058E-2,-4.501099288E-1,9.688137054E0,9.698929063E0
2.183622952E1,-8.499415964E-2,-4.537012279E-1,9.674968719E0,9.685973804E0
2.184620765E1,-8.140286058E-2,-4.525041282E-1,9.689333916E0,9.700235984E0
2.185655822E1,-7.422025502E-2,-4.513070285E-1,9.678560257E0,9.689360935E0
2.186622530E1,-7.422025502E-2,-4.513070285E-1,9.684545517E0,9.695339527E0
2.187666994E1,-7.302315533E-2,-4.393360019E-1,9.680954933E0,9.691193782E0
2.188690869E1,-7.541735470E-2,-4.489128292E-1,9.683348656E0,9.694042072E0
2.189622442E1,-8.379705995E-2,-4.537012279E-1,9.679757118E0,9.690746340E0
2.190624775E1,-7.302315533E-2,-4.537012279E-1,9.673771858E0,9.684680643E0
2.191682166E1,-6.703764945E-2,-4.357447028E-1,9.686940193E0,9.696967454E0
2.192621400E1,-7.900865376E-2,-4.477157295E-1,9.683348656E0,9.694015315E0
2.193628046E1,-8.379705995E-2,-4.417302012E-1,9.671378136E0,9.681823308E0
2.194633364E1,-8.379705995E-2,-4.501099288E-1,9.660603523E0,9.671446703E0
2.195622218E1,-8.140286058E-2,-4.477157295E-1,9.683348656E0,9.694035124E0
2.196647692E1,-7.182604820E-2,-4.513070285E-1,9.702502251E0,9.713258307E0
2.197622208E1,-7.422025502E-2,-4.513070285E-1,9.683348656E0,9.694143999E0
2.198624301E1,-8.140286058E-2,-4.584896266E-1,9.680954933E0,9.692147728E0
2.199637093E1,-7.661445439E-2,-4.453215301E-1,9.668983459E0,9.679536258E0
2.200634806E1,-8.259996027E-2,-4.501099288E-1,9.667786598E0,9.678611440E0
2.201622504E1,-8.499415964E-2,-4.465186298E-1,9.678560257E0,9.689227603E0
2.202688426E1,-7.661445439E-2,-4.429273009E-1,9.684545517E0,9.694971699E0
2.203636739E1,-7.661445439E-2,-4.513070285E-1,9.695320129E0,9.706120761E0
2.204636145E1,-7.541735470E-2,-4.501099288E-1,9.689333916E0,9.700076209E0
2.205622525E1,-8.619125932E-2,-4.501099288E-1,9.672574997E0,9.683425786E0
2.206622879E1,-7.422025502E-2,-4.513070285E-1,9.673771858E0,9.684577876E0
2.207623452E1,-8.140286058E-2,-4.465186298E-1,9.668983459E0,9.679630492E0
2.208642359E1,-7.541735470E-2,-4.537012279E-1,9.679757118E0,9.690677502E0
2.209633504E1,-7.062894851E-2,-4.596867263E-1,9.677363396E0,9.688532532E0
2.210637093E1,-7.781155407E-2,-4.513070285E-1,9.666589737E0,9.677431984E0
2.211624582E1,-7.422025502E-2,-4.501099288E-1,9.672574997E0,9.683326632E0
2.212635598E1,-7.302315533E-2,-4.429273009E-1,9.661801338E0,9.672224257E0
2.213639984E1,-6.943184882E-2,-4.525041282E-1,9.686940193E0,9.697751857E0
2.214623541E1,-8.259996027E-2,-4.525041282E-1,9.677363396E0,9.688289066E0
2.215623801E1,-8.020575345E-2,-4.453215301E-1,9.682151794E0,9.692719309E0
2.216711786E1,-7.302315533E-2,-4.453215301E-1,9.678560257E0,9.689074894E0
2.217621291E1,-7.182604820E-2,-4.465186298E-1,9.670180321E0,9.680750245E0
2.218625515E1,-8.259996027E-2,-4.405331016E-1,9.668983459E0,9.679366369E0
2.219623077E1,-8.259996027E-2,-4.465186298E-1,9.671378136E0,9.682032673E0
2.220632364E1,-6.703764945E-2,-4.513070285E-1,9.674968719E0,9.685721027E0
2.221622291E1,-7.422025502E-2,-4.537012279E-1,9.678560257E0,9.689472746E0
2.222638176E1,-8.140286058E-2,-4.429273009E-1,9.680954933E0,9.691424015E0
2.223638421E1,-7.541735470E-2,-4.560954273E-1,9.676166534E0,9.687203395E0
2.224632536E1,-7.900865376E-2,-4.513070285E-1,9.661801338E0,9.672658657E0
2.225634317E1,-8.020575345E-2,-4.501099288E-1,9.666589737E0,9.677395778E0
2.226621858E1,-7.182604820E-2,-4.477157295E-1,9.683348656E0,9.693959436E0
2.227631978E1,-7.182604820E-2,-4.477157295E-1,9.672574997E0,9.683197583E0
2.228654030E1,-7.302315533E-2,-4.441244006E-1,9.670180321E0,9.680649064E0
2.229634437E1,-7.422025502E-2,-4.525041282E-1,9.673771858E0,9.684633736E0
2.230640739E1,-7.661445439E-2,-4.453215301E-1,9.673771858E0,9.684319439E0
2.231648598E1,-7.661445439E-2,-4.560954273E-1,9.661801338E0,9.672863997E0
2.232622072E1,-7.422025502E-2,-4.525041282E-1,9.676166534E0,9.687025727E0
2.233630525E1,-7.781155407E-2,-4.501099288E-1,9.667786598E0,9.678571759E0
2.234630447E1,-7.302315533E-2,-4.501099288E-1,9.676166534E0,9.686905085E0
2.235624916E1,-7.781155407E-2,-4.537012279E-1,9.672574997E0,9.683522423E0
2.236639848E1,-7.900865376E-2,-4.405331016E-1,9.676166534E0,9.686511786E0
2.237635010E1,-7.541735470E-2,-4.548983276E-1,9.667786598E0,9.678776678E0
2.238635702E1,-6.584054977E-2,-4.441244006E-1,9.666589737E0,9.677010830E0
2.239622681E1,-7.062894851E-2,-4.513070285E-1,9.673771858E0,9.684551019E0
2.240623119E1,-7.422025502E-2,-4.572925270E-1,9.674968719E0,9.686054141E0
2.241621166E1,-7.781155407E-2,-4.572925270E-1,9.668983459E0,9.680103937E0
2.242621723E1,-7.541735470E-2,-4.525041282E-1,9.677363396E0,9.688230491E0
2.243624624E1,-8.379705995E-2,-4.572925270E-1,9.668983459E0,9.680153901E0
2.244652468E1,-8.259996027E-2,-4.429273009E-1,9.660603523E0,9.671104786E0
2.245636208E1,-6.703764945E-2,-4.441244006E-1,9.674968719E0,9.685389009E0
2.246631468E1,-8.020575345E-2,-4.537012279E-1,9.678560257E0,9.689520443E0
2.247638343E1,-6.823474914E-2,-4.501099288E-1,9.659406662E0,9.670128851E0
2.248634671E1,-7.422025502E-2,-4.489128292E-1,9.659406662E0,9.670117292E0
2.249632697E1,-8.020575345E-2,-4.489128292E-1,9.665391922E0,9.676143689E0
2.250633551E1,-6.943184882E-2,-4.513070285E-1,9.667786598E0,9.678563763E0
2.251622093E1,-8.259996027E-2,-4.560954273E-1,9.672574997E0,9.683674554E0
2.252621780E1,-7.062894851E-2,-4.465186298E-1,9.673771858E0,9.684329058E0
2.253624827E1,-7.302315533E-2,-4.501099288E-1,9.673771858E0,9.684513064E0
2.254634030E1,-7.062894851E-2,-4.501099288E-1,9.666589737E0,9.677321145E0
2.255637020E1,-8.499415964E-2,-4.465186298E-1,9.668983459E0,9.679661359E0
2.256633713E1,-7.900865376E-2,-4.501099288E-1,9.662998199E0,9.673798402E0
2.257632926E1,-7.422025502E-2,-4.441244006E-1,9.677363396E0,9.687833474E0
2.258651640E1,-7.422025502E-2,-4.632780254E-1,9.673771858E0,9.685143114E0
2.259622161E1,-7.661445439E-2,-4.548983276E-1,9.666589737E0,9.677590579E0
2.260623291E1,-8.619125932E-2,-4.525041282E-1,9.665391922E0,9.676362432E0
2.261629859E1,-8.259996027E-2,-4.513070285E-1,9.665391922E0,9.676275202E0
2.262634192E1,-7.422025502E-2,-4.525041282E-1,9.665391922E0,9.676263206E0
2.263625655E1,-8.379705995E-2,-4.525041282E-1,9.666589737E0,9.677537862E0
2.264633244E1,-7.182604820E-2,-4.465186298E-1,9.670180321E0,9.680750245E0
2.265638567E1,-7.541735470E-2,-4.453215301E-1,9.678560257E0,9.689093234E0
2.266669322E1,-7.661445439E-2,-4.513070285E-1,9.662998199E0,9.673834918E0
2.267623853E1,-8.259996027E-2,-4.525041282E-1,9.670180321E0,9.681114098E0
2.268624655E1,-7.062894851E-2,-4.417302012E-1,9.672574997E0,9.682913874E0
2.269622984E1,-7.541735470E-2,-4.501099288E-1,9.682151794E0,9.692902047E0
2.270624286E1,-7.422025502E-2,-4.489128292E-1,9.673771858E0,9.684466601E0
2.271636734E1,-8.259996027E-2,-4.441244006E-1,9.672574997E0,9.683118109E0
2.272695895E1,-8.499415964E-2,-4.596867263E-1,9.661801338E0,9.673104000E0
2.273704119E1,-7.541735470E-2,-4.453215301E-1,9.666589737E0,9.677135743E0
2.274622254E1,-7.781155407E-2,-4.584896266E-1,9.668983459E0,9.680160562E0
2.275781806E1,-7.900865376E-2,-4.513070285E-1,9.670180321E0,9.681028243E0
2.276629978E1,-8.020575345E-2,-4.501099288E-1,9.662998199E0,9.673808253E0
2.277634890E1,-7.661445439E-2,-4.548983276E-1,9.665391922E0,9.676394125E0
2.278631067E1,-8.140286058E-2,-4.548983276E-1,9.674968719E0,9.685999104E0
2.279622520E1,-7.900865376E-2,-4.417302012E-1,9.672574997E0,9.682978623E0
2.280625062E1,-7.182604820E-2,-4.489128292E-1,9.671378136E0,9.682057465E0
2.281622312E1,-7.781155407E-2,-4.489128292E-1,9.664195061E0,9.674928606E0
2.282634551E1,-7.781155407E-2,-4.489128292E-1,9.672574997E0,9.683299254E0
2.283635369E1,-7.541735470E-2,-4.453215301E-1,9.668983459E0,9.679526857E0
2.284671088E1,-7.302315533E-2,-4.537012279E-1,9.666589737E0,9.677506617E0
2.285642551E1,-6.703764945E-2,-4.465186298E-1,9.679757118E0,9.690282287E0
2.286634916E1,-6.943184882E-2,-4.560954273E-1,9.666589737E0,9.677592726E0
2.287636254E1,-7.062894851E-2,-4.572925270E-1,9.665391922E0,9.676461435E0
2.288639030E1,-7.541735470E-2,-4.429273009E-1,9.657012939E0,9.667459402E0
2.289639010E1,-8.140286058E-2,-4.525041282E-1,9.670180321E0,9.681103958E0
2.290622650E1,-7.182604820E-2,-4.477157295E-1,9.667786598E0,9.678414440E0
2.291621218E1,-8.140286058E-2,-4.501099288E-1,9.662998199E0,9.673818252E0
2.292624775E1,-7.302315533E-2,-4.501099288E-1,9.670180321E0,9.680925512E0
2.293626020E1,-8.499415964E-2,-4.465186298E-1,9.661801338E0,9.672487167E0
2.294623239E1,-7.781155407E-2,-4.453215301E-1,9.676166534E0,9.686721050E0
2.295631353E1,-8.379705995E-2,-4.525041282E-1,9.665391922E0,9.676341403E0
2.296631812E1,-8.259996027E-2,-4.477157295E-1,9.657012939E0,9.667738673E0
2.297622499E1,-7.900865376E-2,-4.465186298E-1,9.661801338E0,9.672436423E0
2.298624275E1,-7.182604820E-2,-4.441244006E-1,9.661801338E0,9.672270187E0
2.299634030E1,-8.140286058E-2,-4.489128292E-1,9.666589737E0,9.677350169E0
2.300636494E1,-8.020575345E-2,-4.489128292E-1,9.668983459E0,9.679731238E0
2.301623905E1,-7.781155407E-2,-4.381389022E-1,9.652224541E0,9.662476852E0
2.302625666E1,-7.781155407E-2,-4.501099288E-1,9.658209801E0,9.669005644E0
2.303685634E1,-7.422025502E-2,-4.525041282E-1,9.668983459E0,9.679850710E0
2.304623166E1,-7.541735470E-2,-4.572925270E-1,9.673771858E0,9.684867898E0
2.305688676E1,-8.259996027E-2,-4.489128292E-1,9.662998199E0,9.673772774E0
2.306635077E1,-8.259996027E-2,-4.477157295E-1,9.659406662E0,9.670129740E0
2.307622577E1,-7.781155407E-2,-4.501099288E-1,9.660603523E0,9.671396694E0
2.308638463E1,-7.900865376E-2,-4.525041282E-1,9.654618263E0,9.665539621E0
2.309696411E1,-7.661445439E-2,-4.548983276E-1,9.658209801E0,9.669220176E0
2.310640551E1,-7.661445439E-2,-4.501099288E-1,9.658209801E0,9.668996084E0
2.311635296E1,-8.379705995E-2,-4.477157295E-1,9.659406662E0,9.670140039E0
2.312636358E1,-7.900865376E-2,-4.465186298E-1,9.654618263E0,9.665261252E0
2.313639864E1,-8.259996027E-2,-4.453215301E-1,9.660603523E0,9.671214735E0
2.314701780E1,-7.541735470E-2,-4.525041282E-1,9.655815125E0,9.666706444E0
2.315737713E1,-7.781155407E-2,-4.465186298E-1,9.671378136E0,9.681993006E0
2.316634384E1,-7.781155407E-2,-4.501099288E-1,9.664195061E0,9.674984225E0
2.317703025E1,-7.062894851E-2,-4.513070285E-1,9.657012939E0,9.667810786E0
