"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.965335100E0,-3.280056417E-1,9.427168846E0,1.802833915E0,9.603609232E0
9.975321611E0,-3.244143426E-1,9.425971985E0,1.788468719E0,9.599625664E0
9.984902184E0,-3.244143426E-1,9.436745644E0,1.805228114E0,9.613337691E0
9.996538642E0,-3.256114423E-1,9.422380447E0,1.806425214E0,9.599502495E0
1.000556958E1,-3.268085420E-1,9.424775124E0,1.810016513E0,9.602569954E0
1.001517031E1,-3.256114423E-1,9.427168846E0,1.805228114E0,9.603977499E0
1.002549770E1,-3.244143426E-1,9.428366661E0,1.793257117E0,9.602870074E0
1.003508145E1,-3.280056417E-1,9.431957245E0,1.802833915E0,9.608309700E0
1.004487906E1,-3.244143426E-1,9.434351921E0,1.808819413E0,9.611663150E0
1.005497901E1,-3.208230138E-1,9.433155060E0,1.808819413E0,9.610367811E0
1.006494036E1,-3.292027414E-1,9.425971985E0,1.805228114E0,9.602925119E0
1.007511656E1,-3.256114423E-1,9.417592049E0,1.818396211E0,9.597063488E0
1.008494291E1,-3.256114423E-1,9.428366661E0,1.807622313E0,9.605603528E0
1.009544317E1,-3.303998411E-1,9.422380447E0,1.812410712E0,9.600794235E0
1.010607578E1,-3.196259141E-1,9.428366661E0,1.786074519E0,9.601370778E0
1.011602786E1,-3.244143426E-1,9.434351921E0,1.794454217E0,9.608970120E0
1.012509583E1,-3.184288144E-1,9.419986725E0,1.801636815E0,9.596011777E0
1.013489552E1,-3.220201433E-1,9.424775124E0,1.799242616E0,9.600383174E0
1.014570635E1,-3.232172430E-1,9.422380447E0,1.805228114E0,9.599196384E0
1.015514984E1,-3.232172430E-1,9.423578262E0,1.802833915E0,9.599922228E0
1.016487838E1,-3.160346150E-1,9.425971985E0,1.800439715E0,9.601583667E0
1.017527677E1,-3.327940404E-1,9.427168846E0,1.806425214E0,9.604448781E0
1.018498260E1,-3.256114423E-1,9.415198326E0,1.802833915E0,9.591777336E0
1.019492692E1,-3.232172430E-1,9.425971985E0,1.800439715E0,9.601822765E0
1.020557338E1,-3.268085420E-1,9.427168846E0,1.804031014E0,9.603793218E0
1.021491682E1,-3.268085420E-1,9.427168846E0,1.804031014E0,9.603793218E0
1.022801614E1,-3.280056417E-1,9.424775124E0,1.804031014E0,9.601484350E0
1.024182442E1,-3.280056417E-1,9.428366661E0,1.810016513E0,9.606135819E0
1.025515067E1,-3.339911401E-1,9.427168846E0,1.800439715E0,9.603366374E0
1.026501375E1,-3.172317147E-1,9.431957245E0,1.810016513E0,9.609298268E0
1.027497229E1,-3.232172430E-1,9.418789864E0,1.798045516E0,9.594323299E0
1.028494828E1,-3.351882398E-1,9.430760384E0,1.817199111E0,9.610088719E0
1.029500307E1,-3.327940404E-1,9.418789864E0,1.801636815E0,9.595324360E0
1.030508489E1,-3.196259141E-1,9.425971985E0,1.804031014E0,9.602376606E0
1.031491109E1,-3.256114423E-1,9.436745644E0,1.808819413E0,9.614053194E0
1.032699953E1,-3.280056417E-1,9.425971985E0,1.802833915E0,9.602434362E0
1.033508901E1,-3.280056417E-1,9.429563522E0,1.805228114E0,9.606409551E0
1.034517192E1,-3.232172430E-1,9.433155060E0,1.804031014E0,9.609547943E0
1.035616515E1,-3.280056417E-1,9.427168846E0,1.801636815E0,9.603384579E0
1.036491093E1,-3.232172430E-1,9.425971985E0,1.811213613E0,9.603848812E0
1.037499276E1,-3.208230138E-1,9.419986725E0,1.806425214E0,9.596991683E0
1.038499557E1,-3.220201433E-1,9.422380447E0,1.805228114E0,9.599156151E0
1.039493552E1,-3.172317147E-1,9.419986725E0,1.812410712E0,9.598000753E0
1.040499401E1,-3.220201433E-1,9.435548782E0,1.812410712E0,9.613433850E0
1.041519307E1,-3.280056417E-1,9.421183586E0,1.806425214E0,9.598409239E0
1.042492609E1,-3.232172430E-1,9.427168846E0,1.800439715E0,9.602997709E0
1.043530567E1,-3.232172430E-1,9.431957245E0,1.804031014E0,9.608372118E0
1.044488510E1,-3.280056417E-1,9.425971985E0,1.811213613E0,9.604011157E0
1.045509770E1,-3.280056417E-1,9.425971985E0,1.817199111E0,9.605141757E0
1.046487010E1,-3.268085420E-1,9.422380447E0,1.817199111E0,9.601576419E0
1.047642776E1,-3.280056417E-1,9.418789864E0,1.808819413E0,9.596510713E0
1.048492901E1,-3.292027414E-1,9.423578262E0,1.806425214E0,9.600800683E0
1.049501130E1,-3.292027414E-1,9.425971985E0,1.801636815E0,9.602250649E0
1.050510203E1,-3.208230138E-1,9.427168846E0,1.807622313E0,9.604266671E0
1.051499833E1,-3.303998411E-1,9.428366661E0,1.798045516E0,9.603969472E0
1.052491015E1,-3.303998411E-1,9.418789864E0,1.802833915E0,9.595466465E0
1.053506651E1,-3.280056417E-1,9.418789864E0,1.799242616E0,9.594710219E0
1.054519672E1,-3.351882398E-1,9.429563522E0,1.804031014E0,9.606432599E0
1.055504125E1,-3.220201433E-1,9.424775124E0,1.810016513E0,9.602408181E0
1.056488458E1,-3.172317147E-1,9.425971985E0,1.812410712E0,9.603875073E0
1.057496437E1,-3.232172430E-1,9.434351921E0,1.811213613E0,9.612073674E0
1.058494828E1,-3.220201433E-1,9.417592049E0,1.802833915E0,9.594005790E0
1.059495869E1,-3.280056417E-1,9.429563522E0,1.810016513E0,9.607310534E0
1.060501906E1,-3.292027414E-1,9.433155060E0,1.819593310E0,9.612684778E0
1.061496286E1,-3.244143426E-1,9.423578262E0,1.807622313E0,9.600863001E0
1.062565666E1,-3.303998411E-1,9.431957245E0,1.816002011E0,9.610871180E0
1.063510885E1,-3.303998411E-1,9.431957245E0,1.814804912E0,9.610645056E0
1.064487213E1,-3.292027414E-1,9.431957245E0,1.800439715E0,9.607901700E0
1.065551744E1,-3.256114423E-1,9.425971985E0,1.802833915E0,9.602352878E0
1.066486041E1,-3.208230138E-1,9.422380447E0,1.806425214E0,9.599341267E0
1.067502640E1,-3.160346150E-1,9.427168846E0,1.808819413E0,9.604333293E0
1.068495661E1,-3.208230138E-1,9.428366661E0,1.807622313E0,9.605442402E0
1.069495286E1,-3.196259141E-1,9.433155060E0,1.818396211E0,9.612135033E0
1.070489703E1,-3.244143426E-1,9.431957245E0,1.811213613E0,9.609763623E0
1.071490458E1,-3.220201433E-1,9.428366661E0,1.799242616E0,9.603909041E0
1.072535979E1,-3.280056417E-1,9.427168846E0,1.798045516E0,9.602711483E0
1.073543937E1,-3.315969408E-1,9.429563522E0,1.804031014E0,9.606307962E0
1.074496463E1,-3.351882398E-1,9.423578262E0,1.802833915E0,9.600332731E0
1.075521000E1,-3.232172430E-1,9.429563522E0,1.816002011E0,9.608277729E0
1.076498448E1,-3.303998411E-1,9.433155060E0,1.814804912E0,9.611820603E0
1.077508046E1,-3.208230138E-1,9.433155060E0,1.821987510E0,9.612854949E0
1.078486750E1,-3.280056417E-1,9.427168846E0,1.808819413E0,9.604734657E0
1.079498859E1,-3.244143426E-1,9.418789864E0,1.806425214E0,9.595937641E0
1.080492182E1,-3.268085420E-1,9.422380447E0,1.813607812E0,9.600897375E0
1.081507380E1,-3.363853395E-1,9.424775124E0,1.801636815E0,9.601324723E0
1.082512520E1,-3.339911401E-1,9.430760384E0,1.801636815E0,9.607116462E0
1.083507218E1,-3.280056417E-1,9.440337181E0,1.808819413E0,9.617659875E0
1.084499468E1,-3.292027414E-1,9.440337181E0,1.804031014E0,9.616801362E0
1.085535291E1,-3.208230138E-1,9.436745644E0,1.806425214E0,9.613442037E0
1.086532474E1,-3.268085420E-1,9.425971985E0,1.814804912E0,9.604648278E0
1.087547026E1,-3.315969408E-1,9.428366661E0,1.807622313E0,9.605808287E0
1.088661260E1,-3.256114423E-1,9.418789864E0,1.811213613E0,9.596880746E0
1.089542187E1,-3.268085420E-1,9.421183586E0,1.812410712E0,9.599496683E0
1.090491578E1,-3.160346150E-1,9.423578262E0,1.812410712E0,9.601486225E0
1.091489322E1,-3.256114423E-1,9.423578262E0,1.808819413E0,9.601128983E0
1.092502343E1,-3.256114423E-1,9.424775124E0,1.802833915E0,9.601178004E0
1.093493854E1,-3.292027414E-1,9.430760384E0,1.799242616E0,9.606502477E0
1.094627817E1,-3.196259141E-1,9.423578262E0,1.796848416E0,9.598679712E0
1.095490213E1,-3.196259141E-1,9.423578262E0,1.796848416E0,9.598679712E0
1.096486593E1,-3.232172430E-1,9.424775124E0,1.806425214E0,9.601772106E0
1.097517333E1,-3.303998411E-1,9.424775124E0,1.808819413E0,9.602467280E0
1.098498020E1,-3.220201433E-1,9.433155060E0,1.812410712E0,9.611084431E0
1.099558531E1,-3.303998411E-1,9.431957245E0,1.804031014E0,9.608616416E0
1.100515895E1,-3.280056417E-1,9.437943459E0,1.806425214E0,9.614860190E0
1.101512255E1,-3.327940404E-1,9.423578262E0,1.799242616E0,9.599575674E0
1.102495135E1,-3.375824392E-1,9.422380447E0,1.798045516E0,9.598342715E0
1.103489359E1,-3.256114423E-1,9.427168846E0,1.788468719E0,9.600841402E0
1.104490833E1,-3.208230138E-1,9.423578262E0,1.812410712E0,9.601645029E0
1.105520187E1,-3.196259141E-1,9.431957245E0,1.798045516E0,9.607129950E0
1.106507677E1,-3.208230138E-1,9.427168846E0,1.808819413E0,9.604492050E0
1.107504177E1,-3.232172430E-1,9.431957245E0,1.807622313E0,9.609047054E0
1.108486520E1,-3.232172430E-1,9.423578262E0,1.807622313E0,9.600822625E0
1.109499515E1,-3.208230138E-1,9.423578262E0,1.811213613E0,9.601419136E0
1.110550265E1,-3.208230138E-1,9.416395187E0,1.808819413E0,9.593917521E0
1.111494276E1,-3.351882398E-1,9.423578262E0,1.807622313E0,9.601233090E0
1.112499916E1,-3.339911401E-1,9.421183586E0,1.811213613E0,9.599517956E0
1.113564927E1,-3.256114423E-1,9.422380447E0,1.813607812E0,9.600856701E0
1.114521812E1,-3.208230138E-1,9.443928719E0,1.804031014E0,9.620043916E0
1.115490625E1,-3.232172430E-1,9.423578262E0,1.795651317E0,9.598575952E0
1.116486302E1,-3.363853395E-1,9.428366661E0,1.800439715E0,9.604625769E0
1.117490135E1,-3.303998411E-1,9.421183586E0,1.811213613E0,9.599393677E0
1.118498474E1,-3.280056417E-1,9.428366661E0,1.816002011E0,9.607265423E0
1.119495067E1,-3.244143426E-1,9.435548782E0,1.812410712E0,9.613514346E0
1.120489005E1,-3.244143426E-1,9.437943459E0,1.814804912E0,9.616316252E0
1.121502776E1,-3.244143426E-1,9.422380447E0,1.794454217E0,9.597216466E0
1.122528046E1,-3.351882398E-1,9.425971985E0,1.788468719E0,9.599995801E0
1.123509317E1,-3.303998411E-1,9.427168846E0,1.802833915E0,9.603691302E0
1.124517198E1,-3.339911401E-1,9.418789864E0,1.824381709E0,9.599662556E0
1.125496880E1,-3.244143426E-1,9.436745644E0,1.836352706E0,9.619230960E0
1.126499562E1,-3.327940404E-1,9.428366661E0,1.819593310E0,9.608109574E0
1.127511286E1,-3.351882398E-1,9.425971985E0,1.808819413E0,9.603807926E0
1.128490802E1,-3.196259141E-1,9.431957245E0,1.795651317E0,9.606682146E0
1.129547963E1,-3.244143426E-1,9.425971985E0,1.792060018E0,9.600295393E0
1.130493984E1,-3.124433160E-1,9.430760384E0,1.792060018E0,9.604600010E0
1.131547828E1,-3.256114423E-1,9.431957245E0,1.826775908E0,9.612749373E0
1.132512046E1,-3.327940404E-1,9.435548782E0,1.826775908E0,9.616519272E0
1.133513744E1,-3.339911401E-1,9.428366661E0,1.807622313E0,9.605891234E0
1.134610208E1,-3.232172430E-1,9.421183586E0,1.802833915E0,9.597571551E0
1.135504093E1,-3.184288144E-1,9.437943459E0,1.789665818E0,9.611403507E0
1.136495682E1,-3.244143426E-1,9.415198326E0,1.804031014E0,9.591961848E0
1.137486786E1,-3.351882398E-1,9.425971985E0,1.800439715E0,9.602233187E0
1.138486276E1,-3.375824392E-1,9.423578262E0,1.814804912E0,9.602671818E0
1.139521942E1,-3.303998411E-1,9.434351921E0,1.805228114E0,9.611191850E0
1.140522713E1,-3.232172430E-1,9.435548782E0,1.808819413E0,9.612797609E0
1.141510619E1,-3.220201433E-1,9.414001465E0,1.795651317E0,9.589133652E0
1.142490354E1,-3.327940404E-1,9.421183586E0,1.804031014E0,9.598123772E0
1.143489609E1,-3.315969408E-1,9.427168846E0,1.805228114E0,9.604182294E0
1.144501974E1,-3.339911401E-1,9.430760384E0,1.814804912E0,9.609594599E0
1.145486770E1,-3.232172430E-1,9.427168846E0,1.816002011E0,9.605927605E0
1.146487302E1,-3.244143426E-1,9.425971985E0,1.810016513E0,9.603663483E0
1.147489239E1,-3.196259141E-1,9.440337181E0,1.804031014E0,9.616478291E0
1.148587333E1,-3.280056417E-1,9.435548782E0,1.805228114E0,9.612284696E0
1.149523119E1,-3.232172430E-1,9.424775124E0,1.787271619E0,9.598187087E0
1.150533645E1,-3.339911401E-1,9.433155060E0,1.810016513E0,9.611041787E0
1.151523984E1,-3.280056417E-1,9.421183586E0,1.808819413E0,9.598860116E0
1.152489843E1,-3.160346150E-1,9.419986725E0,1.808819413E0,9.597283753E0
1.153488140E1,-3.232172430E-1,9.430760384E0,1.799242616E0,9.606299224E0
1.154506354E1,-3.363853395E-1,9.435548782E0,1.801636815E0,9.611900495E0
1.155486927E1,-3.196259141E-1,9.423578262E0,1.805228114E0,9.600251900E0
1.156491625E1,-3.232172430E-1,9.419986725E0,1.805228114E0,9.596846765E0
1.157490531E1,-3.315969408E-1,9.430760384E0,1.796848416E0,9.606136694E0
1.158498052E1,-3.280056417E-1,9.417592049E0,1.807622313E0,9.595109490E0
1.159502031E1,-3.268085420E-1,9.419986725E0,1.805228114E0,9.596968389E0
1.160491666E1,-3.244143426E-1,9.427168846E0,1.802833915E0,9.603487244E0
1.161501250E1,-3.220201433E-1,9.430760384E0,1.805228114E0,9.607381898E0
1.162490390E1,-3.196259141E-1,9.425971985E0,1.805228114E0,9.602601581E0
1.163518213E1,-3.184288144E-1,9.427168846E0,1.804031014E0,9.603511715E0
1.164574906E1,-3.220201433E-1,9.430760384E0,1.802833915E0,9.606932315E0
1.165510385E1,-3.327940404E-1,9.429563522E0,1.798045516E0,9.605227107E0
1.166491802E1,-3.244143426E-1,9.429563522E0,1.801636815E0,9.605613364E0
1.167554854E1,-3.220201433E-1,9.427168846E0,1.816002011E0,9.605887399E0
1.168499567E1,-3.220201433E-1,9.431957245E0,1.816002011E0,9.610586754E0
1.169523020E1,-3.339911401E-1,9.421183586E0,1.801636815E0,9.597715638E0
1.170496328E1,-3.280056417E-1,9.424775124E0,1.808819413E0,9.602385199E0
1.171503151E1,-3.232172430E-1,9.428366661E0,1.798045516E0,9.603725056E0
1.172491276E1,-3.220201433E-1,9.435548782E0,1.804031014E0,9.611857557E0
1.173505630E1,-3.208230138E-1,9.430760384E0,1.812410712E0,9.608694053E0
1.174488729E1,-3.220201433E-1,9.436745644E0,1.820790410E0,9.616191711E0
1.175668000E1,-3.292027414E-1,9.421183586E0,1.810016513E0,9.599126751E0
1.176548932E1,-3.196259141E-1,9.418789864E0,1.800439715E0,9.594651968E0
1.177494349E1,-3.232172430E-1,9.422380447E0,1.792060018E0,9.596728702E0
1.178499828E1,-3.268085420E-1,9.422380447E0,1.790862918E0,9.596626861E0
1.179486948E1,-3.232172430E-1,9.429563522E0,1.800439715E0,9.605348551E0
1.180492484E1,-3.315969408E-1,9.434351921E0,1.821987510E0,9.614394999E0
1.181516984E1,-3.339911401E-1,9.424775124E0,1.820790410E0,9.604853665E0
1.182504822E1,-3.220201433E-1,9.423578262E0,1.812410712E0,9.601685104E0
1.183552765E1,-3.268085420E-1,9.419986725E0,1.806425214E0,9.597193640E0
1.184491567E1,-3.112462163E-1,9.422380447E0,1.794454217E0,9.596780368E0
1.185590989E1,-3.303998411E-1,9.424775124E0,1.794454217E0,9.599771670E0
1.186495218E1,-3.280056417E-1,9.429563522E0,1.816002011E0,9.608440000E0
1.187496291E1,-3.280056417E-1,9.436745644E0,1.820790410E0,9.616394010E0
1.188563203E1,-3.184288144E-1,9.427168846E0,1.826775908E0,9.607810343E0
1.189509760E1,-3.256114423E-1,9.417592049E0,1.804031014E0,9.594352021E0
1.190518078E1,-3.268085420E-1,9.419986725E0,1.794454217E0,9.594947611E0
1.191512557E1,-3.256114423E-1,9.428366661E0,1.805228114E0,9.605153265E0
1.192552859E1,-3.244143426E-1,9.434351921E0,1.813607812E0,9.612565429E0
1.193526322E1,-3.244143426E-1,9.431957245E0,1.823184609E0,9.612027063E0
1.194521932E1,-3.244143426E-1,9.431957245E0,1.813607812E0,9.610215160E0
1.195496374E1,-3.232172430E-1,9.422380447E0,1.806425214E0,9.599421583E0
1.196488026E1,-3.208230138E-1,9.417592049E0,1.786074519E0,9.590830495E0
1.197489437E1,-3.172317147E-1,9.423578262E0,1.798045516E0,9.598824454E0
1.198696156E1,-3.232172430E-1,9.423578262E0,1.816002011E0,9.602403863E0
1.199498119E1,-3.208230138E-1,9.428366661E0,1.820790410E0,9.607929174E0
1.200499974E1,-3.244143426E-1,9.430760384E0,1.824381709E0,9.611079788E0
1.201486994E1,-3.303998411E-1,9.430760384E0,1.818396211E0,9.610149335E0
1.202576057E1,-3.292027414E-1,9.430760384E0,1.798045516E0,9.606278339E0
1.203487067E1,-3.244143426E-1,9.431957245E0,1.794454217E0,9.606618972E0
1.204499114E1,-3.196259141E-1,9.423578262E0,1.787271619E0,9.596891571E0
1.205504234E1,-3.339911401E-1,9.428366661E0,1.814804912E0,9.607245435E0
1.206500229E1,-3.268085420E-1,9.421183586E0,1.818396211E0,9.600628561E0
1.207528500E1,-3.292027414E-1,9.424775124E0,1.807622313E0,9.602200738E0
1.208498531E1,-3.303998411E-1,9.428366661E0,1.820790410E0,9.608253726E0
1.209503552E1,-3.268085420E-1,9.419986725E0,1.804031014E0,9.596743282E0
1.210512869E1,-3.256114423E-1,9.435548782E0,1.792060018E0,9.609738953E0
1.211517609E1,-3.208230138E-1,9.425971985E0,1.793257117E0,9.600398239E0
1.212505614E1,-3.208230138E-1,9.431957245E0,1.816002011E0,9.610546716E0
1.213490645E1,-3.244143426E-1,9.422380447E0,1.812410712E0,9.600590115E0
1.214490734E1,-3.220201433E-1,9.434351921E0,1.812410712E0,9.612259138E0
1.215506359E1,-3.315969408E-1,9.429563522E0,1.816002011E0,9.608563267E0
1.216531395E1,-3.232172430E-1,9.417592049E0,1.795651317E0,9.592698944E0
1.217573255E1,-3.184288144E-1,9.419986725E0,1.795651317E0,9.594889810E0
1.218486786E1,-3.220201433E-1,9.429563522E0,1.808819413E0,9.606882578E0
1.219505453E1,-3.256114423E-1,9.425971985E0,1.805228114E0,9.602802675E0
1.220490411E1,-3.220201433E-1,9.436745644E0,1.811213613E0,9.614382979E0
1.221553963E1,-3.292027414E-1,9.421183586E0,1.810016513E0,9.599126751E0
1.222514432E1,-3.327940404E-1,9.422380447E0,1.810016513E0,9.600425248E0
1.223584380E1,-3.280056417E-1,9.431957245E0,1.804031014E0,9.608534387E0
1.224493932E1,-3.292027414E-1,9.429563522E0,1.810016513E0,9.607351479E0
1.225635739E1,-3.256114423E-1,9.429563522E0,1.820790410E0,9.609264735E0
1.226507963E1,-3.256114423E-1,9.429563522E0,1.820790410E0,9.609264735E0
1.227490005E1,-3.315969408E-1,9.434351921E0,1.810016513E0,9.612133607E0
1.228497791E1,-3.280056417E-1,9.429563522E0,1.811213613E0,9.607536140E0
1.229489697E1,-3.280056417E-1,9.430760384E0,1.794454217E0,9.605565837E0
1.230489567E1,-3.244143426E-1,9.424775124E0,1.805228114E0,9.601587334E0
1.231542432E1,-3.220201433E-1,9.431957245E0,1.793257117E0,9.606314878E0
1.232490192E1,-3.256114423E-1,9.427168846E0,1.807622313E0,9.604427817E0
1.233518697E1,-3.292027414E-1,9.429563522E0,1.817199111E0,9.608707264E0
1.234498953E1,-3.268085420E-1,9.433155060E0,1.808819413E0,9.610569488E0
1.235494187E1,-3.208230138E-1,9.424775124E0,1.818396211E0,9.603951182E0
1.236493697E1,-3.292027414E-1,9.427168846E0,1.800439715E0,9.603201032E0
1.237528942E1,-3.303998411E-1,9.422380447E0,1.800439715E0,9.598541583E0
1.238488338E1,-3.244143426E-1,9.416395187E0,1.795651317E0,9.591564348E0
1.239510739E1,-3.208230138E-1,9.430760384E0,1.805228114E0,9.607341847E0
1.240492770E1,-3.292027414E-1,9.436745644E0,1.818396211E0,9.615981883E0
1.241489760E1,-3.208230138E-1,9.428366661E0,1.811213613E0,9.606118886E0
1.242499468E1,-3.184288144E-1,9.427168846E0,1.814804912E0,9.605541433E0
1.243507755E1,-3.244143426E-1,9.421183586E0,1.799242616E0,9.596937992E0
1.244494218E1,-3.268085420E-1,9.427168846E0,1.801636815E0,9.603343766E0
1.245491395E1,-3.292027414E-1,9.423578262E0,1.796848416E0,9.599003383E0
1.246494505E1,-3.136404157E-1,9.431957245E0,1.812410712E0,9.609631646E0
1.247492526E1,-3.196259141E-1,9.429563522E0,1.824381709E0,9.609744927E0
1.248486442E1,-3.292027414E-1,9.428366661E0,1.820790410E0,9.608212636E0
1.249509578E1,-3.208230138E-1,9.427168846E0,1.799242616E0,9.602693052E0
1.250497093E1,-3.244143426E-1,9.418789864E0,1.789665818E0,9.592796824E0
1.251520390E1,-3.172317147E-1,9.424775124E0,1.796848416E0,9.599775327E0
1.252492203E1,-3.232172430E-1,9.430760384E0,1.808819413E0,9.608097547E0
1.253532192E1,-3.256114423E-1,9.429563522E0,1.826775908E0,9.610400681E0
1.254495406E1,-3.363853395E-1,9.430760384E0,1.833958507E0,9.613313701E0
1.255493515E1,-3.292027414E-1,9.428366661E0,1.817199111E0,9.607532719E0
1.256597099E1,-3.196259141E-1,9.424775124E0,1.801636815E0,9.600752162E0
1.257526119E1,-3.196259141E-1,9.422380447E0,1.793257117E0,9.596832035E0
1.258500692E1,-3.280056417E-1,9.424775124E0,1.786074519E0,9.598126693E0
1.259496468E1,-3.327940404E-1,9.418789864E0,1.802833915E0,9.595549202E0
1.260488526E1,-3.303998411E-1,9.434351921E0,1.823184609E0,9.614580716E0
1.261490119E1,-3.244143426E-1,9.431957245E0,1.830367208E0,9.613392026E0
1.262530942E1,-3.244143426E-1,9.429563522E0,1.808819413E0,9.606963129E0
1.263511916E1,-3.280056417E-1,9.422380447E0,1.802833915E0,9.598908851E0
1.264491400E1,-3.256114423E-1,9.427168846E0,1.790862918E0,9.601287687E0
1.265486916E1,-3.327940404E-1,9.430760384E0,1.798045516E0,9.606402082E0
1.266512838E1,-3.244143426E-1,9.428366661E0,1.800439715E0,9.604213957E0
1.267544114E1,-3.280056417E-1,9.433155060E0,1.804031014E0,9.609710193E0
1.268512593E1,-3.315969408E-1,9.431957245E0,1.812410712E0,9.610234471E0
1.269489015E1,-3.327940404E-1,9.424775124E0,1.805228114E0,9.601874116E0
1.270492635E1,-3.256114423E-1,9.425971985E0,1.801636815E0,9.602128196E0
1.271494088E1,-3.268085420E-1,9.425971985E0,1.794454217E0,9.600823799E0
1.272490333E1,-3.292027414E-1,9.424775124E0,1.796848416E0,9.600178374E0
1.273487130E1,-3.232172430E-1,9.423578262E0,1.806425214E0,9.600597310E0
1.274488677E1,-3.315969408E-1,9.428366661E0,1.824381709E0,9.608976171E0
1.275523906E1,-3.244143426E-1,9.435548782E0,1.814804912E0,9.613966006E0
1.276557395E1,-3.208230138E-1,9.428366661E0,1.805228114E0,9.604992131E0
1.277539177E1,-3.256114423E-1,9.419986725E0,1.798045516E0,9.595579211E0
1.278487588E1,-3.244143426E-1,9.418789864E0,1.783680320E0,9.591681951E0
1.279649072E1,-3.232172430E-1,9.427168846E0,1.807622313E0,9.604346946E0
1.280487208E1,-3.232172430E-1,9.427168846E0,1.807622313E0,9.604346946E0
1.281520760E1,-3.160346150E-1,9.434351921E0,1.813607812E0,9.612286270E0
1.282548765E1,-3.280056417E-1,9.422380447E0,1.810016513E0,9.600260453E0
1.283492609E1,-3.256114423E-1,9.423578262E0,1.804031014E0,9.600228017E0
1.284559135E1,-3.292027414E-1,9.419986725E0,1.808819413E0,9.597726398E0
1.285502161E1,-3.172317147E-1,9.424775124E0,1.805228114E0,9.601347334E0
1.286496552E1,-3.196259141E-1,9.430760384E0,1.814804912E0,9.609106046E0
1.287499010E1,-3.268085420E-1,9.428366661E0,1.818396211E0,9.607677477E0
1.288531776E1,-3.292027414E-1,9.433155060E0,1.818396211E0,9.612458250E0
1.289627890E1,-3.232172430E-1,9.429563522E0,1.804031014E0,9.606022356E0
1.290487901E1,-3.208230138E-1,9.414001465E0,1.802833915E0,9.590441132E0
1.291745114E1,-3.244143426E-1,9.418789864E0,1.799242616E0,9.594588118E0
1.293029640E1,-3.303998411E-1,9.431957245E0,1.825578809E0,9.612685343E0
1.294495671E1,-3.315969408E-1,9.430760384E0,1.831564307E0,9.612690870E0
1.295590812E1,-3.292027414E-1,9.422380447E0,1.838746905E0,9.605759622E0
1.296488843E1,-3.232172430E-1,9.424775124E0,1.819593310E0,9.604258187E0
1.297615697E1,-3.280056417E-1,9.428366661E0,1.818396211E0,9.607718271E0
1.298488088E1,-3.280056417E-1,9.425971985E0,1.812410712E0,9.604236989E0
1.299525083E1,-3.232172430E-1,9.428366661E0,1.821987510E0,9.608236351E0
1.300563328E1,-3.327940404E-1,9.430760384E0,1.825578809E0,9.611593587E0
1.301508078E1,-3.327940404E-1,9.437943459E0,1.837549806E0,9.620920844E0
1.302507994E1,-3.220201433E-1,9.431957245E0,1.833958507E0,9.613995956E0
1.303534880E1,-3.292027414E-1,9.428366661E0,1.837549806E0,9.611402688E0
1.304546317E1,-3.327940404E-1,9.417592049E0,1.818396211E0,9.597309865E0
1.305516046E1,-3.256114423E-1,9.427168846E0,1.831564307E0,9.608962643E0
1.306495364E1,-3.256114423E-1,9.421183586E0,1.829170108E0,9.602634340E0
1.307508005E1,-3.184288144E-1,9.427168846E0,1.848323703E0,9.611930601E0
1.308490624E1,-3.256114423E-1,9.422380447E0,1.836352706E0,9.605179195E0
1.309573093E1,-3.280056417E-1,9.431957245E0,1.829170108E0,9.613286038E0
1.310518328E1,-3.303998411E-1,9.421183586E0,1.832761407E0,9.603482628E0
1.311544427E1,-3.292027414E-1,9.427168846E0,1.820790410E0,9.607037244E0
1.312495078E1,-3.256114423E-1,9.431957245E0,1.818396211E0,9.611160443E0
1.313543708E1,-3.292027414E-1,9.427168846E0,1.832761407E0,9.609313257E0
1.314497161E1,-3.315969408E-1,9.430760384E0,1.847126603E0,9.615668184E0
1.315487479E1,-3.268085420E-1,9.434351921E0,1.836352706E0,9.616963723E0
1.316487776E1,-3.280056417E-1,9.418789864E0,1.830367208E0,9.600595518E0
1.317552270E1,-3.303998411E-1,9.427168846E0,1.830367208E0,9.608897992E0
1.318493760E1,-3.303998411E-1,9.423578262E0,1.818396211E0,9.603101379E0
1.319491843E1,-3.339911401E-1,9.423578262E0,1.829170108E0,9.605271502E0
1.320487671E1,-3.339911401E-1,9.436745644E0,1.824381709E0,9.617280647E0
1.321517286E1,-3.268085420E-1,9.431957245E0,1.831564307E0,9.613701114E0
1.322491083E1,-3.220201433E-1,9.439140320E0,1.832761407E0,9.620815003E0
1.323516161E1,-3.256114423E-1,9.419986725E0,1.827973008E0,9.601232110E0
1.324767739E1,-3.268085420E-1,9.419986725E0,1.816002011E0,9.599000835E0
1.326491427E1,-3.172317147E-1,9.422380447E0,1.823184609E0,9.602389878E0
1.327510281E1,-3.184288144E-1,9.428366661E0,1.833958507E0,9.610353719E0
1.328490135E1,-3.256114423E-1,9.434351921E0,1.825578809E0,9.614871656E0
1.329493375E1,-3.196259141E-1,9.434351921E0,1.825578809E0,9.614670815E0
